ENT_FED,MUNICIPIO,ESTRATO,ENT_FED_SEXO,UP_TOTAL,UP_PERS_FISIC,P_UP_PERS_CIS,P_PFISIC_PROD,P_PROD_PRESC,P_PROD_PRIM,P_PROD_SEC,P_PROD_BACH,P_PROD_TEC,P_PROD_LIC,P_PROD_POSTG,P_PROD_NOSABE,P_PROD_SINEST
20 OAX,San Pedro Topiltepec,Mujeres,    Mujeres   ,0.0,36.0,69.44444444444444,25.0,0.0,80.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0
20 OAX,San Pedro Totolápam,,  San Pedro Totolápam,334.0,334.0,88.32335329341318,0.08470887207783805,0.0,52.77777777777778,25.34722222222222,8.680555555555555,1.0416666666666667,2.7777777777777777,0.3472222222222222,0.3472222222222222,8.680555555555555
20 OAX,San Pedro Totolápam,Hombres,    Hombres,0.0,304.0,88.48684210526316,90.97222222222223,0.0,52.29007633587786,25.954198473282442,8.778625954198473,1.1450381679389312,1.9083969465648856,0.3816793893129771,0.3816793893129771,9.16030534351145
20 OAX,San Pedro Totolápam,Mujeres,    Mujeres   ,0.0,30.0,86.66666666666667,9.027777777777779,0.0,57.69230769230769,19.23076923076923,7.6923076923076925,0.0,11.538461538461538,0.0,0.0,3.8461538461538463
20 OAX,Villa de Tututepec,,  Villa De Tututepec,3209.0,3194.0,96.90043832185347,0.904737814275798,0.032509752925877766,53.08842652795839,20.3185955786736,7.087126137841352,0.7477243172951885,5.006501950585175,0.4226267880364109,0.3250975292587776,12.971391417425227
20 OAX,Villa de Tututepec,Hombres,    Hombres,0.0,2668.0,96.81409295352324,83.4850455136541,0.03894080996884735,52.8816199376947,21.18380062305296,6.7367601246105915,0.661993769470405,4.8286604361370715,0.5062305295950156,0.35046728971962615,12.811526479750778
20 OAX,Villa de Tututepec,Mujeres,    Mujeres   ,0.0,526.0,97.33840304182509,16.514954486345903,0.0,54.13385826771653,15.94488188976378,8.858267716535433,1.1811023622047243,5.905511811023622,0.0,0.1968503937007874,13.779527559055119
20 OAX,San Pedro Yaneri,,  San Pedro Yaneri,197.0,197.0,100.0,0.057943221525465605,0.5076142131979695,65.48223350253807,27.411167512690355,4.568527918781726,0.5076142131979695,1.015228426395939,0.0,0.0,0.5076142131979695
20 OAX,San Pedro Yaneri,Hombres,    Hombres,0.0,176.0,100.0,89.34010152284264,0.5681818181818182,64.20454545454545,28.977272727272727,4.545454545454546,0.5681818181818182,0.5681818181818182,0.0,0.0,0.5681818181818182
20 OAX,San Pedro Yaneri,Mujeres,    Mujeres   ,0.0,21.0,100.0,10.65989847715736,0.0,76.19047619047619,14.285714285714286,4.761904761904762,0.0,4.761904761904762,0.0,0.0,0.0
20 OAX,San Pedro Yólox,,  San Pedro Yólox,349.0,349.0,100.0,0.10235655376072096,0.28735632183908044,63.793103448275865,20.689655172413794,3.735632183908046,0.5747126436781609,0.5747126436781609,0.0,0.5747126436781609,9.770114942528735
20 OAX,San Pedro Yólox,Hombres,    Hombres,0.0,287.0,100.0,82.183908045977,0.34965034965034963,61.53846153846154,24.125874125874127,4.195804195804196,0.6993006993006993,0.6993006993006993,0.0,0.6993006993006993,7.6923076923076925
20 OAX,San Pedro Yólox,Mujeres,    Mujeres   ,0.0,62.0,100.0,17.816091954022987,0.0,74.19354838709677,4.838709677419355,1.6129032258064515,0.0,0.0,0.0,0.0,19.35483870967742
20 OAX,San Pedro y San Pablo Ayutla,,  San Pedro Y San Pablo Ayutla,678.0,678.0,100.0,0.19941880301657705,0.0,42.772861356932154,11.35693215339233,2.2123893805309733,0.2949852507374631,0.4424778761061947,0.0,0.2949852507374631,42.62536873156342
20 OAX,San Pedro y San Pablo Ayutla,Hombres,    Hombres,0.0,423.0,100.0,62.389380530973455,0.0,46.572104018912526,12.056737588652481,1.8912529550827424,0.2364066193853428,0.7092198581560284,0.0,0.2364066193853428,38.297872340425535
20 OAX,San Pedro y San Pablo Ayutla,Mujeres,    Mujeres   ,0.0,255.0,100.0,37.610619469026545,0.0,36.470588235294116,10.196078431372548,2.7450980392156863,0.39215686274509803,0.0,0.0,0.39215686274509803,49.80392156862745
20 OAX,Villa de Etla,,  Villa De Etla,211.0,209.0,79.42583732057416,0.04529571631939951,0.0,44.8051948051948,16.883116883116884,13.636363636363637,1.948051948051948,18.83116883116883,0.6493506493506493,0.0,3.2467532467532467
20 OAX,Villa de Etla,Hombres,    Hombres,0.0,147.0,80.27210884353741,69.48051948051948,0.0,42.99065420560748,16.822429906542055,14.018691588785046,1.8691588785046729,21.49532710280374,0.0,0.0,2.803738317757009
20 OAX,Villa de Etla,Mujeres,    Mujeres   ,0.0,62.0,77.41935483870968,30.51948051948052,0.0,48.93617021276596,17.02127659574468,12.76595744680851,2.127659574468085,12.76595744680851,2.127659574468085,0.0,4.25531914893617
20 OAX,San Pedro y San Pablo Teposcolula,,  San Pedro Y San Pablo Teposcolula,642.0,641.0,90.795631825273,0.17030012823982024,0.17271157167530224,54.40414507772021,27.46113989637306,7.772020725388601,1.0362694300518134,6.390328151986183,0.5181347150259067,0.0,2.245250431778929
20 OAX,San Pedro y San Pablo Teposcolula,Hombres,    Hombres,0.0,494.0,90.89068825910931,77.20207253886011,0.22371364653243847,54.36241610738255,27.96420581655481,8.053691275167786,0.8948545861297539,5.8165548098434,0.6711409395973155,0.0,2.0134228187919465
20 OAX,San Pedro y San Pablo Teposcolula,Mujeres,    Mujeres   ,0.0,147.0,90.47619047619048,22.797927461139896,0.0,54.54545454545455,25.757575757575758,6.818181818181818,1.5151515151515151,8.333333333333334,0.0,0.0,3.0303030303030303
20 OAX,San Pedro y San Pablo Tequixtepec,,  San Pedro Y San Pablo Tequixtepec,351.0,250.0,96.4,0.07029659870348365,0.0,62.34309623430963,27.615062761506277,3.7656903765690375,0.0,3.3472803347280333,2.092050209205021,0.0,0.8368200836820083
20 OAX,San Pedro y San Pablo Tequixtepec,Hombres,    Hombres,0.0,168.0,97.61904761904762,67.78242677824268,0.0,57.407407407407405,32.098765432098766,4.320987654320987,0.0,3.7037037037037037,2.4691358024691357,0.0,0.0
20 OAX,San Pedro y San Pablo Tequixtepec,Mujeres,    Mujeres   ,0.0,82.0,93.90243902439025,32.21757322175732,0.0,72.72727272727273,18.181818181818183,2.5974025974025974,0.0,2.5974025974025974,1.2987012987012987,0.0,2.5974025974025974
20 OAX,San Pedro Yucunama,,  San Pedro Yucunama,64.0,64.0,76.5625,0.01441227337435439,0.0,65.3061224489796,28.571428571428573,0.0,0.0,4.081632653061225,0.0,0.0,2.0408163265306123
20 OAX,San Pedro Yucunama,Hombres,    Hombres,0.0,45.0,77.77777777777777,71.42857142857143,0.0,60.0,34.285714285714285,0.0,0.0,2.857142857142857,0.0,0.0,2.857142857142857
20 OAX,San Pedro Yucunama,Mujeres,    Mujeres   ,0.0,19.0,73.6842105263158,28.571428571428573,0.0,78.57142857142857,14.285714285714286,0.0,0.0,7.142857142857143,0.0,0.0,0.0
20 OAX,San Raymundo Jalpan,,  San Raymundo Jalpan,349.0,348.0,56.03448275862069,0.05529606927303317,0.0,50.0,20.21276595744681,14.361702127659575,2.6595744680851063,11.170212765957446,1.0638297872340425,0.0,0.5319148936170213
20 OAX,San Raymundo Jalpan,Hombres,    Hombres,0.0,237.0,52.742616033755276,64.36170212765957,0.0,39.66942148760331,23.140495867768596,19.00826446280992,2.479338842975207,14.87603305785124,0.8264462809917356,0.0,0.0
20 OAX,San Raymundo Jalpan,Mujeres,    Mujeres   ,0.0,111.0,63.06306306306306,35.638297872340424,0.0,68.65671641791045,14.925373134328359,5.970149253731344,2.985074626865672,4.477611940298507,1.492537313432836,0.0,1.492537313432836
20 OAX,San Sebastián Abasolo,,  San Sebastián Abasolo,684.0,684.0,61.54970760233918,0.10970975446192219,0.0,64.87935656836461,22.5201072386059,6.166219839142091,1.3404825737265416,3.2171581769436997,0.2680965147453083,0.0,1.6085790884718498
20 OAX,San Sebastián Abasolo,Hombres,    Hombres,0.0,550.0,67.0909090909091,87.39946380697052,0.0,65.95092024539878,23.312883435582823,5.521472392638037,0.9202453987730062,2.7607361963190185,0.0,0.0,1.5337423312883436
20 OAX,San Sebastián Abasolo,Mujeres,    Mujeres   ,0.0,134.0,38.80597014925373,12.600536193029491,0.0,57.4468085106383,17.02127659574468,10.638297872340425,4.25531914893617,6.382978723404255,2.127659574468085,0.0,2.127659574468085
20 OAX,San Sebastián Coatlán,,  San Sebastián Coatlán,662.0,662.0,100.0,0.19383037048366414,0.0,62.36722306525038,26.251896813353564,4.704097116843703,0.0,0.4552352048558422,0.0,0.4552352048558422,5.7663125948406675
20 OAX,San Sebastián Coatlán,Hombres,    Hombres,0.0,544.0,100.0,82.09408194233687,0.0,64.69500924214418,25.87800369685767,5.175600739371534,0.0,0.36968576709796674,0.0,0.18484288354898337,3.6968576709796674
20 OAX,San Sebastián Coatlán,Mujeres,    Mujeres   ,0.0,118.0,100.0,17.905918057663126,0.0,51.69491525423729,27.966101694915253,2.542372881355932,0.0,0.847457627118644,0.0,1.694915254237288,15.254237288135593
20 OAX,San Sebastián Ixcapa,,  San Sebastián Ixcapa,847.0,847.0,84.06139315230224,0.20853677188606656,0.0,40.90267983074753,27.926657263751764,13.258110014104373,0.2820874471086037,6.205923836389281,0.14104372355430184,0.0,11.283497884344147
20 OAX,San Sebastián Ixcapa,Hombres,    Hombres,0.0,748.0,85.42780748663101,89.70380818053597,0.0,40.094339622641506,29.08805031446541,13.050314465408805,0.31446540880503143,6.446540880503145,0.0,0.0,11.0062893081761
20 OAX,San Sebastián Ixcapa,Mujeres,    Mujeres   ,0.0,99.0,73.73737373737374,10.296191819464035,0.0,47.945205479452056,17.80821917808219,15.068493150684931,0.0,4.109589041095891,1.36986301369863,0.0,13.698630136986301
20 OAX,San Sebastián Nicananduta,,  San Sebastián Nicananduta,368.0,368.0,86.95652173913044,0.0935327129192795,0.0,48.42767295597484,32.38993710691824,4.40251572327044,0.0,0.31446540880503143,0.0,0.31446540880503143,14.150943396226415
20 OAX,San Sebastián Nicananduta,Hombres,    Hombres,0.0,262.0,88.54961832061069,72.95597484276729,0.0,49.56896551724138,34.91379310344828,4.310344827586207,0.0,0.43103448275862066,0.0,0.43103448275862066,10.344827586206897
20 OAX,San Sebastián Nicananduta,Mujeres,    Mujeres   ,0.0,106.0,83.01886792452831,27.044025157232703,0.0,45.348837209302324,25.58139534883721,4.651162790697675,0.0,0.0,0.0,0.0,24.41860465116279
20 OAX,San Sebastián Río Hondo,,  San Sebastián Río Hondo,608.0,606.0,96.03960396039604,0.16912361612762802,0.17391304347826086,65.3913043478261,14.956521739130435,3.4782608695652173,0.0,0.0,0.0,0.0,16.0
20 OAX,San Sebastián Río Hondo,Hombres,    Hombres,0.0,547.0,96.52650822669104,90.78260869565217,0.19157088122605365,66.47509578544062,15.517241379310345,3.256704980842912,0.0,0.0,0.0,0.0,14.559386973180077
20 OAX,San Sebastián Río Hondo,Mujeres,    Mujeres   ,0.0,59.0,91.52542372881356,9.217391304347826,0.0,54.716981132075475,9.433962264150944,5.660377358490566,0.0,0.0,0.0,0.0,30.18867924528302
20 OAX,San Sebastián Tecomaxtlahuaca,,  San Sebastián Tecomaxtlahuaca,747.0,747.0,98.39357429718875,0.2141252044189795,0.41208791208791207,58.65384615384615,16.75824175824176,3.708791208791209,0.13736263736263737,0.8241758241758241,0.0,0.0,19.505494505494507
20 OAX,San Sebastián Tecomaxtlahuaca,Hombres,    Hombres,0.0,495.0,98.58585858585859,66.34615384615384,0.4140786749482402,60.869565217391305,16.977225672877847,4.761904761904762,0.2070393374741201,1.0351966873706004,0.0,0.0,15.734989648033126
20 OAX,San Sebastián Tecomaxtlahuaca,Mujeres,    Mujeres   ,0.0,252.0,98.01587301587301,33.65384615384615,0.40816326530612246,54.285714285714285,16.3265306122449,1.6326530612244898,0.0,0.40816326530612246,0.0,0.0,26.93877551020408
20 OAX,San Sebastián Teitipac,,  San Sebastián Teitipac,270.0,270.0,90.74074074074075,0.0688259585632434,0.42735042735042733,67.52136752136752,15.811965811965813,6.837606837606837,0.0,2.1367521367521367,0.42735042735042733,0.42735042735042733,6.410256410256411
20 OAX,San Sebastián Teitipac,Hombres,    Hombres,0.0,205.0,93.17073170731707,77.35042735042735,0.0,68.50828729281768,16.022099447513813,7.18232044198895,0.0,2.2099447513812156,0.5524861878453039,0.0,5.524861878453039
20 OAX,San Sebastián Teitipac,Mujeres,    Mujeres   ,0.0,65.0,83.07692307692308,22.64957264957265,1.8867924528301887,64.15094339622641,15.09433962264151,5.660377358490566,0.0,1.8867924528301887,0.0,1.8867924528301887,9.433962264150944
20 OAX,San Sebastián Tutla,,  San Sebastián Tutla,87.0,85.0,92.94117647058823,0.023236114215795852,0.0,35.44303797468354,21.518987341772153,22.78481012658228,1.2658227848101267,11.39240506329114,2.5316455696202533,1.2658227848101267,3.7974683544303796
20 OAX,San Sebastián Tutla,Hombres,    Hombres,0.0,70.0,94.28571428571429,83.54430379746836,0.0,34.84848484848485,18.181818181818183,27.272727272727273,1.5151515151515151,12.121212121212121,0.0,1.5151515151515151,4.545454545454546
20 OAX,San Sebastián Tutla,Mujeres,    Mujeres   ,0.0,15.0,86.66666666666667,16.455696202531644,0.0,38.46153846153846,38.46153846153846,0.0,0.0,7.6923076923076925,15.384615384615385,0.0,0.0
20 OAX,San Simón Almolongas,,  San Simón Almolongas,688.0,688.0,79.50581395348837,0.1497111662764568,0.19646365422396855,57.17092337917485,14.734774066797643,2.75049115913556,0.0,0.9823182711198428,0.0,0.19646365422396855,23.968565815324165
20 OAX,San Simón Almolongas,Hombres,    Hombres,0.0,537.0,78.95716945996276,76.62082514734774,0.2564102564102564,60.256410256410255,15.64102564102564,2.5641025641025643,0.0,1.2820512820512822,0.0,0.2564102564102564,19.743589743589745
20 OAX,San Simón Almolongas,Mujeres,    Mujeres   ,0.0,151.0,81.45695364238411,23.37917485265226,0.0,47.05882352941177,11.764705882352942,3.361344537815126,0.0,0.0,0.0,0.0,37.81512605042017
20 OAX,San Simón Zahuatlán,,  San Simón Zahuatlán,272.0,272.0,100.0,0.08000282362906926,0.0,45.955882352941174,17.647058823529413,1.1029411764705883,0.0,0.0,0.0,0.0,35.294117647058826
20 OAX,San Simón Zahuatlán,Hombres,    Hombres,0.0,240.0,100.0,88.23529411764706,0.0,47.083333333333336,17.5,1.25,0.0,0.0,0.0,0.0,34.166666666666664
20 OAX,San Simón Zahuatlán,Mujeres,    Mujeres   ,0.0,32.0,100.0,11.764705882352942,0.0,37.5,18.75,0.0,0.0,0.0,0.0,0.0,43.75
20 OAX,Santa Ana,,  Santa Ana,487.0,487.0,85.01026694045174,0.12059249149969999,0.0,63.170731707317074,24.634146341463413,2.4390243902439024,0.0,0.4878048780487805,0.0,0.0,9.268292682926829
20 OAX,Santa Ana,Hombres,    Hombres,0.0,366.0,84.97267759562841,75.1219512195122,0.0,65.9090909090909,23.051948051948052,2.5974025974025974,0.0,0.6493506493506493,0.0,0.0,7.792207792207792
20 OAX,Santa Ana,Mujeres,    Mujeres   ,0.0,121.0,85.12396694214875,24.878048780487806,0.0,54.90196078431372,29.41176470588235,1.9607843137254901,0.0,0.0,0.0,0.0,13.72549019607843
20 OAX,Santa Ana Ateixtlahuaca,,  Santa Ana Ateixtlahuaca,116.0,116.0,99.13793103448276,0.033824723225525606,0.0,60.0,17.391304347826086,1.7391304347826086,0.0,0.0,0.0,0.0,20.869565217391305
20 OAX,Santa Ana Ateixtlahuaca,Hombres,    Hombres,0.0,82.0,98.78048780487805,70.43478260869566,0.0,65.4320987654321,14.814814814814815,2.4691358024691357,0.0,0.0,0.0,0.0,17.28395061728395
20 OAX,Santa Ana Ateixtlahuaca,Mujeres,    Mujeres   ,0.0,34.0,100.0,29.565217391304348,0.0,47.05882352941177,23.529411764705884,0.0,0.0,0.0,0.0,0.0,29.41176470588235
20 OAX,Santa Ana Cuauhtémoc,,  Santa Ana Cuauhtémoc,193.0,193.0,77.72020725388602,0.04176617998282292,3.5211267605633805,53.521126760563384,12.67605633802817,9.154929577464788,0.0,1.408450704225352,0.0,0.0,19.718309859154928
20 OAX,Santa Ana Cuauhtémoc,Hombres,    Hombres,0.0,176.0,78.97727272727273,92.95774647887323,3.787878787878788,53.03030303030303,12.878787878787879,9.848484848484848,0.0,1.5151515151515151,0.0,0.0,18.939393939393938
20 OAX,Santa Ana Cuauhtémoc,Mujeres,    Mujeres   ,0.0,17.0,64.70588235294117,7.042253521126761,0.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0,30.0
20 OAX,Santa Ana del Valle,,  Santa Ana Del Valle,108.0,108.0,100.0,0.031765827029189266,1.8518518518518519,82.4074074074074,8.333333333333334,3.7037037037037037,2.7777777777777777,0.0,0.0,0.0,0.9259259259259259
20 OAX,Santa Ana del Valle,Hombres,    Hombres,0.0,97.0,100.0,89.81481481481481,1.0309278350515463,81.44329896907216,9.278350515463918,4.123711340206185,3.0927835051546393,0.0,0.0,0.0,1.0309278350515463
20 OAX,Santa Ana del Valle,Mujeres,    Mujeres   ,0.0,11.0,100.0,10.185185185185185,9.090909090909092,90.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20 OAX,Santa Ana Tavela,,  Santa Ana Tavela,187.0,187.0,100.0,0.05441368518888902,1.6216216216216217,74.05405405405405,21.62162162162162,2.1621621621621623,0.0,0.5405405405405406,0.0,0.0,0.0
20 OAX,Santa Ana Tavela,Hombres,    Hombres,0.0,177.0,100.0,94.5945945945946,1.7142857142857142,72.57142857142857,22.857142857142858,2.2857142857142856,0.0,0.5714285714285714,0.0,0.0,0.0
20 OAX,Santa Ana Tavela,Mujeres,    Mujeres   ,0.0,10.0,100.0,5.405405405405405,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20 OAX,Santa Ana Tlapacoyan,,  Santa Ana Tlapacoyan,236.0,236.0,99.57627118644068,0.06676706236690706,0.0,56.38766519823788,20.704845814977972,3.5242290748898677,0.44052863436123346,4.405286343612334,0.44052863436123346,0.0,14.09691629955947
20 OAX,Santa Ana Tlapacoyan,Hombres,    Hombres,0.0,196.0,100.0,84.14096916299559,0.0,57.59162303664922,20.418848167539267,3.6649214659685865,0.5235602094240838,3.6649214659685865,0.5235602094240838,0.0,13.612565445026178
20 OAX,Santa Ana Tlapacoyan,Mujeres,    Mujeres   ,0.0,40.0,97.5,15.859030837004406,0.0,50.0,22.22222222222222,2.7777777777777777,0.0,8.333333333333334,0.0,0.0,16.666666666666668
20 OAX,Santa Ana Yareni,,  Santa Ana Yareni,171.0,170.0,100.0,0.04970763674012024,0.0,82.24852071005917,9.467455621301776,1.183431952662722,0.0,0.0,0.0,0.0,7.100591715976331
20 OAX,Santa Ana Yareni,Hombres,    Hombres,0.0,140.0,100.0,82.84023668639053,0.0,85.71428571428571,7.857142857142857,1.4285714285714286,0.0,0.0,0.0,0.0,5.0
20 OAX,Santa Ana Yareni,Mujeres,    Mujeres   ,0.0,30.0,100.0,17.159763313609467,0.0,65.51724137931035,17.24137931034483,0.0,0.0,0.0,0.0,0.0,17.24137931034483
20 OAX,Santa Ana Zegache,,  Santa Ana Zegache,500.0,500.0,87.2,0.12559266797651683,0.0,51.522248243559716,27.868852459016395,8.19672131147541,0.468384074941452,2.576112412177986,0.234192037470726,0.0,9.133489461358314
20 OAX,Santa Ana Zegache,Hombres,    Hombres,0.0,350.0,86.57142857142857,69.08665105386417,0.0,52.88135593220339,25.76271186440678,9.830508474576272,0.6779661016949152,3.0508474576271185,0.3389830508474576,0.0,7.4576271186440675
20 OAX,Santa Ana Zegache,Mujeres,    Mujeres   ,0.0,150.0,88.66666666666667,30.91334894613583,0.0,48.484848484848484,32.57575757575758,4.545454545454546,0.0,1.5151515151515151,0.0,0.0,12.878787878787879
20 OAX,Santa Catalina Quierí,,  Santa Catalina Quierí,160.0,160.0,100.0,0.0470604844876878,0.0,78.75,14.375,1.25,0.0,0.0,0.0,0.0,5.625
20 OAX,Santa Catalina Quierí,Hombres,    Hombres,0.0,66.0,100.0,41.25,0.0,86.36363636363636,12.121212121212121,0.0,0.0,0.0,0.0,0.0,1.5151515151515151
20 OAX,Santa Catalina Quierí,Mujeres,    Mujeres   ,0.0,94.0,100.0,58.75,0.0,73.40425531914893,15.957446808510639,2.127659574468085,0.0,0.0,0.0,0.0,8.51063829787234
20 OAX,Santa Catarina Cuixtla,,  Santa Catarina Cuixtla,157.0,156.0,100.0,0.045589844347447554,0.0,65.80645161290323,14.193548387096774,6.451612903225806,0.0,3.870967741935484,0.0,0.0,9.67741935483871
20 OAX,Santa Catarina Cuixtla,Hombres,    Hombres,0.0,119.0,100.0,76.12903225806451,0.0,67.79661016949153,17.796610169491526,7.627118644067797,0.0,3.389830508474576,0.0,0.0,3.389830508474576
20 OAX,Santa Catarina Cuixtla,Mujeres,    Mujeres   ,0.0,37.0,100.0,23.870967741935484,0.0,59.45945945945946,2.7027027027027026,2.7027027027027026,0.0,5.405405405405405,0.0,0.0,29.72972972972973
20 OAX,Santa Catarina Ixtepeji,,  Santa Catarina Ixtepeji,230.0,229.0,99.12663755458516,0.06676706236690706,0.0,70.04405286343612,25.991189427312776,2.202643171806167,1.3215859030837005,0.44052863436123346,0.0,0.0,0.0
20 OAX,Santa Catarina Ixtepeji,Hombres,    Hombres,0.0,212.0,99.05660377358491,92.51101321585904,0.0,70.47619047619048,26.666666666666668,1.4285714285714286,0.9523809523809523,0.47619047619047616,0.0,0.0,0.0
20 OAX,Santa Catarina Ixtepeji,Mujeres,    Mujeres   ,0.0,17.0,100.0,7.488986784140969,0.0,64.70588235294117,17.647058823529413,11.764705882352942,5.882352941176471,0.0,0.0,0.0,0.0
20 OAX,Santa Catarina Juquila,,  Santa Catarina Juquila,1659.0,1657.0,100.0,0.48707601444756876,0.06038647342995169,50.905797101449274,17.693236714975846,5.676328502415459,0.18115942028985507,3.079710144927536,0.12077294685990338,0.18115942028985507,22.10144927536232
20 OAX,Santa Catarina Juquila,Hombres,    Hombres,0.0,1223.0,100.0,73.79227053140097,0.0,51.06382978723404,18.16693944353519,5.155482815057283,0.08183306055646482,2.7823240589198037,0.0,0.16366612111292964,22.585924713584287
20 OAX,Santa Catarina Juquila,Mujeres,    Mujeres   ,0.0,434.0,100.0,26.207729468599034,0.2304147465437788,50.46082949308756,16.359447004608295,7.142857142857143,0.4608294930875576,3.9170506912442398,0.4608294930875576,0.2304147465437788,20.737327188940093
20 OAX,Santa Catarina Lachatao,,  Santa Catarina Lachatao,271.0,271.0,100.0,0.07970869560102121,0.0,54.61254612546126,38.745387453874535,4.059040590405904,0.7380073800738007,1.1070110701107012,0.0,0.0,0.7380073800738007
20 OAX,Santa Catarina Lachatao,Hombres,    Hombres,0.0,235.0,100.0,86.71586715867159,0.0,52.340425531914896,40.851063829787236,4.25531914893617,0.851063829787234,1.2765957446808511,0.0,0.0,0.425531914893617
20 OAX,Santa Catarina Lachatao,Mujeres,    Mujeres   ,0.0,36.0,100.0,13.284132841328413,0.0,69.44444444444444,25.0,2.7777777777777777,0.0,0.0,0.0,0.0,2.7777777777777777
20 OAX,Santa Catarina Loxicha,,  Santa Catarina Loxicha,283.0,282.0,100.0,0.08294410390954975,0.0,65.2482269503546,13.120567375886525,4.609929078014185,0.0,0.7092198581560284,0.0,0.7092198581560284,15.602836879432624
20 OAX,Santa Catarina Loxicha,Hombres,    Hombres,0.0,261.0,100.0,92.55319148936171,0.0,65.51724137931035,13.409961685823754,4.597701149425287,0.0,0.7662835249042146,0.0,0.7662835249042146,14.942528735632184
20 OAX,Santa Catarina Loxicha,Mujeres,    Mujeres   ,0.0,21.0,100.0,7.446808510638298,0.0,61.904761904761905,9.523809523809524,4.761904761904762,0.0,0.0,0.0,0.0,23.80952380952381
20 OAX,Santa Catarina Mechoacán,,  Santa Catarina Mechoacán,880.0,880.0,77.27272727272727,0.19941880301657705,1.1799410029498525,58.4070796460177,14.749262536873156,3.687315634218289,0.4424778761061947,2.8023598820059,0.0,0.5899705014749262,18.141592920353983
20 OAX,Santa Catarina Mechoacán,Hombres,    Hombres,0.0,766.0,77.9373368146214,87.75811209439529,1.3445378151260505,58.319327731092436,15.294117647058824,3.865546218487395,0.33613445378151263,2.689075630252101,0.0,0.6722689075630253,17.478991596638654
20 OAX,Santa Catarina Mechoacán,Mujeres,    Mujeres   ,0.0,114.0,72.80701754385964,12.24188790560472,0.0,59.036144578313255,10.843373493975903,2.4096385542168677,1.2048192771084338,3.6144578313253013,0.0,0.0,22.89156626506024
20 OAX,Santa Catarina Minas,,  Santa Catarina Minas,297.0,297.0,91.91919191919192,0.08000282362906926,0.0,44.48529411764706,21.323529411764707,2.573529411764706,0.0,2.573529411764706,0.0,1.838235294117647,27.205882352941178
20 OAX,Santa Catarina Minas,Hombres,    Hombres,0.0,240.0,91.66666666666667,80.51470588235294,0.0,47.48858447488585,21.461187214611872,1.82648401826484,0.0,2.73972602739726,0.0,1.36986301369863,25.114155251141554
20 OAX,Santa Catarina Minas,Mujeres,    Mujeres   ,0.0,57.0,92.98245614035088,19.485294117647058,0.0,32.075471698113205,20.754716981132077,5.660377358490566,0.0,1.8867924528301887,0.0,3.7735849056603774,35.84905660377358
20 OAX,Santa Catarina Quiané,,  Santa Catarina Quiané,325.0,325.0,98.46153846153847,0.09000317658270292,0.0,50.65359477124183,26.797385620915033,7.516339869281046,0.0,4.57516339869281,0.6535947712418301,0.9803921568627451,8.823529411764707
20 OAX,Santa Catarina Quiané,Hombres,    Hombres,0.0,227.0,97.79735682819383,67.97385620915033,0.0,50.48076923076923,27.884615384615383,8.653846153846153,0.0,4.8076923076923075,0.9615384615384616,0.4807692307692308,6.730769230769231
20 OAX,Santa Catarina Quiané,Mujeres,    Mujeres   ,0.0,98.0,100.0,32.02614379084967,0.0,51.02040816326531,24.489795918367346,5.1020408163265305,0.0,4.081632653061225,0.0,2.0408163265306123,13.26530612244898
20 OAX,Santa Catarina Tayata,,  Santa Catarina Tayata,252.0,252.0,68.65079365079364,0.050590020824264385,0.0,27.906976744186046,34.883720930232556,19.767441860465116,1.1627906976744187,15.116279069767442,0.0,0.0,1.1627906976744187
20 OAX,Santa Catarina Tayata,Hombres,    Hombres,0.0,162.0,63.58024691358025,59.30232558139535,0.0,30.392156862745097,29.41176470588235,21.568627450980394,0.0,17.647058823529413,0.0,0.0,0.9803921568627451
20 OAX,Santa Catarina Tayata,Mujeres,    Mujeres   ,0.0,90.0,77.77777777777777,40.69767441860465,0.0,24.285714285714285,42.857142857142854,17.142857142857142,2.857142857142857,11.428571428571429,0.0,0.0,1.4285714285714286
20 OAX,Santa Catarina Ticuá,,  Santa Catarina Ticuá,289.0,289.0,93.0795847750865,0.07853218348882902,0.0,42.32209737827716,19.850187265917604,11.235955056179776,0.7490636704119851,3.3707865168539324,0.0,0.0,22.471910112359552
20 OAX,Santa Catarina Ticuá,Hombres,    Hombres,0.0,143.0,92.3076923076923,49.06367041198502,0.0,43.51145038167939,25.954198473282442,14.50381679389313,0.7633587786259542,3.816793893129771,0.0,0.0,11.450381679389313
20 OAX,Santa Catarina Ticuá,Mujeres,    Mujeres   ,0.0,146.0,93.83561643835617,50.93632958801498,0.0,41.1764705882353,13.970588235294118,8.088235294117647,0.7352941176470589,2.9411764705882355,0.0,0.0,33.088235294117645
20 OAX,Santa Catarina Yosonotú,,  Santa Catarina Yosonotú,301.0,301.0,100.0,0.08794428038636658,0.0,36.78929765886288,21.73913043478261,7.357859531772576,0.0,2.3411371237458196,0.0,0.0,31.77257525083612
20 OAX,Santa Catarina Yosonotú,Hombres,    Hombres,0.0,162.0,100.0,54.180602006688964,0.0,40.123456790123456,26.54320987654321,8.641975308641975,0.0,4.320987654320987,0.0,0.0,20.37037037037037
