NOMBRE,NOM_MUN,ENTIDAD,UP_TOTAL,UP_SOLIC_CRED,UP_OBTEN_CRED,UP_SOLIC_SEG,UP_OBTEN_SEG
14 JAL,Tamazula de Gordiano,  Tamazula De Gordiano,3203.0,276.0,261.0,49.0,44.0
14 JAL,Tapalpa,  Tapalpa,676.0,61.0,59.0,26.0,23.0
14 JAL,Tecalitlán,  Tecalitlán,1058.0,85.0,76.0,27.0,21.0
14 JAL,Tecolotlán,  Tecolotlán,1303.0,193.0,186.0,53.0,48.0
14 JAL,Techaluta de Montenegro,  Techaluta De Montenegro,206.0,17.0,15.0,3.0,2.0
14 JAL,Tenamaxtlán,  Tenamaxtlán,942.0,222.0,216.0,64.0,61.0
14 JAL,Teocaltiche,  Teocaltiche,2249.0,140.0,128.0,26.0,23.0
14 JAL,Teocuitatlán de Corona,  Teocuitatlán De Corona,2068.0,354.0,341.0,110.0,101.0
14 JAL,Tepatitlán de Morelos,  Tepatitlán De Morelos,3003.0,358.0,349.0,148.0,137.0
14 JAL,Tequila,  Tequila,1402.0,80.0,74.0,17.0,17.0
14 JAL,Teuchitlán,  Teuchitlán,2662.0,583.0,562.0,169.0,148.0
14 JAL,Tizapán el Alto,  Tizapán El Alto,1793.0,214.0,207.0,18.0,16.0
14 JAL,Tlajomulco de Zúñiga,  Tlajomulco De Zúñiga,3173.0,485.0,469.0,206.0,202.0
14 JAL,San Pedro Tlaquepaque,  San Pedro Tlaquepaque,318.0,21.0,21.0,8.0,7.0
14 JAL,Tolimán,  Tolimán,1039.0,157.0,156.0,14.0,14.0
14 JAL,Tomatlán,  Tomatlán,3502.0,422.0,382.0,107.0,86.0
14 JAL,Tonalá,  Tonalá,209.0,7.0,6.0,0.0,0.0
14 JAL,Tonaya,  Tonaya,399.0,32.0,32.0,8.0,8.0
14 JAL,Tonila,  Tonila,466.0,106.0,85.0,72.0,64.0
14 JAL,Totatiche,  Totatiche,751.0,42.0,39.0,11.0,9.0
14 JAL,Tototlán,  Tototlán,1659.0,312.0,306.0,88.0,83.0
14 JAL,Tuxcacuesco,  Tuxcacuesco,630.0,67.0,62.0,17.0,17.0
14 JAL,Tuxcueca,  Tuxcueca,621.0,46.0,43.0,10.0,9.0
14 JAL,Tuxpan,  Tuxpan,1839.0,312.0,294.0,100.0,88.0
14 JAL,Unión de San Antonio,  Unión De San Antonio,1757.0,112.0,107.0,14.0,11.0
14 JAL,Unión de Tula,  Unión De Tula,1661.0,267.0,254.0,70.0,67.0
14 JAL,Valle de Guadalupe,  Valle De Guadalupe,543.0,26.0,24.0,11.0,11.0
14 JAL,Valle de Juárez,  Valle De Juárez,549.0,24.0,24.0,8.0,8.0
14 JAL,San Gabriel,  San Gabriel,1803.0,325.0,316.0,57.0,56.0
14 JAL,Villa Corona,  Villa Corona,2282.0,272.0,260.0,91.0,74.0
14 JAL,Villa Guerrero,  Villa Guerrero,561.0,38.0,37.0,2.0,1.0
14 JAL,Villa Hidalgo,  Villa Hidalgo,797.0,33.0,32.0,11.0,11.0
14 JAL,Cañadas de Obregón,  Cañadas De Obregón,414.0,28.0,28.0,8.0,8.0
14 JAL,Yahualica de González Gallo,  Yahualica De González Gallo,1174.0,91.0,87.0,34.0,33.0
14 JAL,Zacoalco de Torres,  Zacoalco De Torres,1968.0,255.0,237.0,26.0,22.0
14 JAL,Zapopan,  Zapopan,2028.0,135.0,125.0,45.0,41.0
14 JAL,Zapotiltic,  Zapotiltic,1488.0,202.0,199.0,50.0,42.0
14 JAL,Zapotitlán de Vadillo,  Zapotitlán De Vadillo,552.0,84.0,81.0,8.0,8.0
14 JAL,Zapotlán del Rey,  Zapotlán Del Rey,2553.0,742.0,726.0,220.0,210.0
14 JAL,Zapotlanejo,  Zapotlanejo,2595.0,290.0,277.0,58.0,54.0
14 JAL,San Ignacio Cerro Gordo,  San Ignacio Cerro Gordo,906.0,58.0,56.0,7.0,7.0
15 MEX,, México,399260.0,5457.0,4305.0,619.0,304.0
15 MEX,Acambay de Ruíz Castañeda,  Acambay De Ruíz Castañeda,16677.0,99.0,67.0,10.0,2.0
15 MEX,Acolman,  Acolman,1628.0,27.0,17.0,7.0,0.0
15 MEX,Aculco,  Aculco,8615.0,167.0,141.0,13.0,4.0
15 MEX,Almoloya de Alquisiras,  Almoloya De Alquisiras,2412.0,17.0,12.0,0.0,0.0
15 MEX,Almoloya de Juárez,  Almoloya De Juárez,13132.0,117.0,78.0,11.0,3.0
15 MEX,Almoloya del Río,  Almoloya Del Río,256.0,4.0,3.0,0.0,0.0
15 MEX,Amanalco,  Amanalco,2592.0,13.0,10.0,3.0,0.0
15 MEX,Amatepec,  Amatepec,3605.0,54.0,44.0,6.0,4.0
15 MEX,Amecameca,  Amecameca,1269.0,37.0,31.0,3.0,1.0
15 MEX,Apaxco,  Apaxco,764.0,20.0,18.0,0.0,0.0
15 MEX,Atenco,  Atenco,1396.0,23.0,15.0,3.0,2.0
15 MEX,Atizapán,  Atizapán,392.0,3.0,2.0,0.0,0.0
15 MEX,Atizapán de Zaragoza,  Atizapán De Zaragoza,21.0,0.0,0.0,0.0,0.0
15 MEX,Atlacomulco,  Atlacomulco,11065.0,183.0,166.0,4.0,2.0
15 MEX,Atlautla,  Atlautla,1774.0,28.0,27.0,2.0,1.0
15 MEX,Axapusco,  Axapusco,4540.0,78.0,62.0,32.0,27.0
15 MEX,Ayapango,  Ayapango,1426.0,21.0,16.0,5.0,1.0
15 MEX,Calimaya,  Calimaya,2214.0,47.0,40.0,5.0,3.0
15 MEX,Capulhuac,  Capulhuac,464.0,8.0,7.0,1.0,0.0
15 MEX,Coacalco de Berriozábal,  Coacalco De Berriozábal,7.0,0.0,0.0,0.0,0.0
15 MEX,Coatepec Harinas,  Coatepec Harinas,4449.0,171.0,154.0,8.0,5.0
15 MEX,Cocotitlán,  Cocotitlán,511.0,14.0,7.0,0.0,0.0
15 MEX,Coyotepec,  Coyotepec,977.0,15.0,8.0,2.0,2.0
15 MEX,Cuautitlán,  Cuautitlán,457.0,11.0,7.0,2.0,1.0
15 MEX,Chalco,  Chalco,2817.0,68.0,56.0,8.0,2.0
15 MEX,Chapa de Mota,  Chapa De Mota,4337.0,39.0,27.0,12.0,1.0
15 MEX,Chapultepec,  Chapultepec,990.0,6.0,5.0,2.0,1.0
15 MEX,Chiautla,  Chiautla,580.0,7.0,5.0,4.0,4.0
15 MEX,Chicoloapan,  Chicoloapan,785.0,12.0,9.0,2.0,2.0
15 MEX,Chiconcuac,  Chiconcuac,24.0,0.0,0.0,0.0,0.0
15 MEX,Chimalhuacán,  Chimalhuacán,88.0,2.0,2.0,1.0,1.0
15 MEX,Donato Guerra,  Donato Guerra,3020.0,20.0,17.0,2.0,1.0
15 MEX,Ecatepec de Morelos,  Ecatepec De Morelos,26.0,0.0,0.0,0.0,0.0
15 MEX,Ecatzingo,  Ecatzingo,1136.0,9.0,8.0,0.0,0.0
15 MEX,Huehuetoca,  Huehuetoca,1445.0,27.0,26.0,0.0,0.0
15 MEX,Hueypoxtla,  Hueypoxtla,4671.0,75.0,65.0,17.0,10.0
15 MEX,Huixquilucan,  Huixquilucan,1424.0,3.0,0.0,1.0,0.0
15 MEX,Isidro Fabela,  Isidro Fabela,897.0,13.0,13.0,0.0,0.0
15 MEX,Ixtapaluca,  Ixtapaluca,2107.0,39.0,28.0,3.0,2.0
15 MEX,Ixtapan de la Sal,  Ixtapan De La Sal,1174.0,48.0,44.0,3.0,2.0
15 MEX,Ixtapan del Oro,  Ixtapan Del Oro,868.0,7.0,4.0,1.0,1.0
15 MEX,Ixtlahuaca,  Ixtlahuaca,19502.0,175.0,142.0,17.0,9.0
15 MEX,Xalatlaco,  Xalatlaco,1403.0,26.0,19.0,0.0,0.0
15 MEX,Jaltenco,  Jaltenco,78.0,0.0,0.0,0.0,0.0
15 MEX,Jilotepec,  Jilotepec,8242.0,138.0,65.0,21.0,5.0
15 MEX,Jilotzingo,  Jilotzingo,442.0,0.0,0.0,0.0,0.0
15 MEX,Jiquipilco,  Jiquipilco,9635.0,161.0,77.0,34.0,4.0
15 MEX,Jocotitlán,  Jocotitlán,12172.0,96.0,65.0,23.0,7.0
15 MEX,Joquicingo,  Joquicingo,1478.0,39.0,37.0,1.0,1.0
15 MEX,Juchitepec,  Juchitepec,2556.0,64.0,47.0,8.0,5.0
15 MEX,Lerma,  Lerma,6273.0,50.0,34.0,8.0,2.0
15 MEX,Malinalco,  Malinalco,2668.0,46.0,45.0,1.0,1.0
15 MEX,Melchor Ocampo,  Melchor Ocampo,242.0,3.0,1.0,0.0,0.0
15 MEX,Metepec,  Metepec,1158.0,2.0,2.0,0.0,0.0
15 MEX,Mexicaltzingo,  Mexicaltzingo,372.0,8.0,3.0,0.0,0.0
15 MEX,Morelos,  Morelos,6897.0,28.0,15.0,7.0,2.0
15 MEX,Naucalpan de Juárez,  Naucalpan De Juárez,392.0,2.0,1.0,0.0,0.0
15 MEX,Nezahualcóyotl,  Nezahualcóyotl,11.0,0.0,0.0,0.0,0.0
15 MEX,Nextlalpan,  Nextlalpan,974.0,5.0,3.0,2.0,2.0
15 MEX,Nicolás Romero,  Nicolás Romero,3474.0,30.0,19.0,5.0,2.0
15 MEX,Nopaltepec,  Nopaltepec,1508.0,37.0,25.0,17.0,15.0
15 MEX,Ocoyoacac,  Ocoyoacac,1744.0,14.0,9.0,2.0,1.0
15 MEX,Ocuilan,  Ocuilan,4456.0,82.0,78.0,4.0,2.0
15 MEX,El Oro,  El Oro,6673.0,45.0,37.0,4.0,3.0
15 MEX,Otumba,  Otumba,2123.0,44.0,38.0,10.0,8.0
15 MEX,Otzoloapan,  Otzoloapan,489.0,0.0,0.0,0.0,0.0
15 MEX,Otzolotepec,  Otzolotepec,2670.0,21.0,16.0,2.0,1.0
15 MEX,Ozumba,  Ozumba,1802.0,44.0,39.0,4.0,4.0
15 MEX,Papalotla,  Papalotla,38.0,1.0,1.0,0.0,0.0
15 MEX,La Paz,  La Paz,124.0,1.0,1.0,0.0,0.0
15 MEX,Polotitlán,  Polotitlán,1035.0,22.0,18.0,2.0,1.0
15 MEX,Rayón,  Rayón,1387.0,19.0,16.0,8.0,4.0
15 MEX,San Antonio la Isla,  San Antonio La Isla,1528.0,15.0,13.0,5.0,1.0
15 MEX,San Felipe del Progreso,  San Felipe Del Progreso,20808.0,190.0,154.0,15.0,7.0
15 MEX,San Martín de las Pirámides,  San Martín De Las Pirámides,1746.0,27.0,23.0,2.0,1.0
15 MEX,San Mateo Atenco,  San Mateo Atenco,168.0,2.0,0.0,0.0,0.0
15 MEX,San Simón de Guerrero,  San Simón De Guerrero,1164.0,12.0,11.0,0.0,0.0
15 MEX,Santo Tomás,  Santo Tomás,545.0,2.0,1.0,0.0,0.0
15 MEX,Soyaniquilpan de Juárez,  Soyaniquilpan De Juárez,2496.0,33.0,25.0,5.0,2.0
15 MEX,Sultepec,  Sultepec,3615.0,10.0,8.0,1.0,0.0
15 MEX,Tecámac,  Tecámac,1796.0,17.0,8.0,4.0,2.0
15 MEX,Tejupilco,  Tejupilco,6004.0,17.0,15.0,7.0,5.0
15 MEX,Temamatla,  Temamatla,330.0,6.0,5.0,2.0,2.0
15 MEX,Temascalapa,  Temascalapa,3440.0,53.0,43.0,15.0,10.0
15 MEX,Temascalcingo,  Temascalcingo,10572.0,86.0,66.0,11.0,5.0
15 MEX,Temascaltepec,  Temascaltepec,5130.0,75.0,65.0,1.0,1.0
15 MEX,Temoaya,  Temoaya,6153.0,47.0,38.0,5.0,5.0
15 MEX,Tenancingo,  Tenancingo,3911.0,97.0,87.0,1.0,1.0
15 MEX,Tenango del Aire,  Tenango Del Aire,790.0,13.0,12.0,1.0,1.0
15 MEX,Tenango del Valle,  Tenango Del Valle,3319.0,110.0,92.0,6.0,5.0
15 MEX,Teoloyucan,  Teoloyucan,245.0,5.0,3.0,1.0,1.0
15 MEX,Teotihuacán,  Teotihuacán,1969.0,28.0,21.0,2.0,1.0
15 MEX,Tepetlaoxtoc,  Tepetlaoxtoc,1573.0,24.0,15.0,3.0,1.0
15 MEX,Tepetlixpa,  Tepetlixpa,1635.0,45.0,43.0,4.0,3.0
15 MEX,Tepotzotlán,  Tepotzotlán,1858.0,29.0,18.0,6.0,2.0
15 MEX,Tequixquiac,  Tequixquiac,2364.0,26.0,18.0,5.0,3.0
15 MEX,Texcaltitlán,  Texcaltitlán,2482.0,16.0,13.0,0.0,0.0
15 MEX,Texcalyacac,  Texcalyacac,334.0,2.0,0.0,0.0,0.0
15 MEX,Texcoco,  Texcoco,4522.0,92.0,60.0,19.0,17.0
15 MEX,Tezoyuca,  Tezoyuca,118.0,0.0,0.0,0.0,0.0
15 MEX,Tianguistenco,  Tianguistenco,3333.0,24.0,18.0,2.0,0.0
15 MEX,Timilpan,  Timilpan,2163.0,23.0,11.0,8.0,3.0
15 MEX,Tlalmanalco,  Tlalmanalco,757.0,8.0,6.0,2.0,1.0
15 MEX,Tlalnepantla de Baz,  Tlalnepantla De Baz,32.0,0.0,0.0,1.0,0.0
15 MEX,Tlatlaya,  Tlatlaya,4182.0,30.0,15.0,9.0,6.0
15 MEX,Toluca,  Toluca,9579.0,57.0,41.0,9.0,4.0
15 MEX,Tonatico,  Tonatico,783.0,138.0,136.0,6.0,5.0
15 MEX,Tultepec,  Tultepec,285.0,16.0,5.0,1.0,1.0
15 MEX,Tultitlán,  Tultitlán,59.0,1.0,1.0,0.0,0.0
15 MEX,Valle de Bravo,  Valle De Bravo,1739.0,11.0,9.0,2.0,1.0
15 MEX,Villa de Allende,  Villa De Allende,9928.0,107.0,89.0,5.0,3.0
15 MEX,Villa del Carbón,  Villa Del Carbón,8323.0,69.0,41.0,12.0,8.0
15 MEX,Villa Guerrero,  Villa Guerrero,5236.0,596.0,566.0,5.0,4.0
15 MEX,Villa Victoria,  Villa Victoria,13324.0,125.0,89.0,16.0,8.0
15 MEX,Xonacatlán,  Xonacatlán,901.0,15.0,11.0,3.0,2.0
15 MEX,Zacazonapan,  Zacazonapan,381.0,30.0,30.0,0.0,0.0
15 MEX,Zacualpan,  Zacualpan,2345.0,8.0,6.0,1.0,0.0
15 MEX,Zinacantepec,  Zinacantepec,6287.0,45.0,29.0,3.0,2.0
15 MEX,Zumpahuacán,  Zumpahuacán,1796.0,38.0,35.0,3.0,0.0
15 MEX,Zumpango,  Zumpango,4471.0,109.0,53.0,39.0,8.0
15 MEX,Cuautitlán Izcalli,  Cuautitlán Izcalli,267.0,4.0,3.0,1.0,0.0
15 MEX,Valle de Chalco Solidaridad,  Valle De Chalco Solidaridad,735.0,6.0,6.0,7.0,1.0
15 MEX,Luvianos,  Luvianos,3515.0,35.0,33.0,2.0,2.0
15 MEX,San José del Rincón,  San José Del Rincón,18897.0,144.0,117.0,8.0,5.0
15 MEX,Tonanitla,  Tonanitla,277.0,4.0,4.0,0.0,0.0
16 MIC,, Michoacán De Ocampo,228603.0,23225.0,22120.0,3907.0,3504.0
16 MIC,Acuitzio,  Acuitzio,875.0,57.0,56.0,10.0,8.0
16 MIC,Aguililla,  Aguililla,1241.0,75.0,66.0,8.0,3.0
16 MIC,Álvaro Obregón,  Álvaro Obregón,2186.0,329.0,319.0,31.0,31.0
16 MIC,Angamacutiro,  Angamacutiro,2900.0,887.0,876.0,195.0,190.0
16 MIC,Angangueo,  Angangueo,871.0,17.0,9.0,7.0,5.0
16 MIC,Apatzingán,  Apatzingán,3241.0,463.0,372.0,103.0,79.0
16 MIC,Aporo,  Aporo,232.0,7.0,6.0,1.0,0.0
16 MIC,Aquila,  Aquila,2643.0,43.0,40.0,4.0,3.0
16 MIC,Ario,  Ario,4243.0,413.0,372.0,108.0,98.0
16 MIC,Arteaga,  Arteaga,1901.0,66.0,58.0,16.0,15.0
16 MIC,Briseñas,  Briseñas,899.0,217.0,214.0,63.0,58.0
16 MIC,Buenavista,  Buenavista,3272.0,553.0,493.0,80.0,71.0
16 MIC,Carácuaro,  Carácuaro,996.0,49.0,44.0,4.0,4.0
16 MIC,Coahuayana,  Coahuayana,815.0,71.0,68.0,12.0,9.0
16 MIC,Coalcomán de Vázquez Pallares,  Coalcomán De Vázquez Pallares,1019.0,16.0,14.0,2.0,1.0
16 MIC,Coeneo,  Coeneo,4480.0,192.0,180.0,18.0,13.0
16 MIC,Contepec,  Contepec,5251.0,341.0,324.0,31.0,25.0
16 MIC,Copándaro,  Copándaro,748.0,29.0,28.0,4.0,3.0
16 MIC,Cotija,  Cotija,1623.0,190.0,181.0,20.0,18.0
16 MIC,Cuitzeo,  Cuitzeo,1142.0,82.0,76.0,2.0,2.0
16 MIC,Charapan,  Charapan,743.0,13.0,9.0,1.0,1.0
16 MIC,Charo,  Charo,1492.0,65.0,61.0,10.0,9.0
16 MIC,Chavinda,  Chavinda,1132.0,272.0,267.0,38.0,36.0
16 MIC,Cherán,  Cherán,942.0,12.0,10.0,1.0,1.0
16 MIC,Chilchota,  Chilchota,1666.0,65.0,58.0,7.0,6.0
16 MIC,Chinicuila,  Chinicuila,800.0,20.0,18.0,2.0,1.0
16 MIC,Chucándiro,  Chucándiro,1048.0,24.0,21.0,1.0,0.0
16 MIC,Churintzio,  Churintzio,1262.0,199.0,190.0,26.0,21.0
16 MIC,Churumuco,  Churumuco,1419.0,50.0,46.0,4.0,3.0
16 MIC,Ecuandureo,  Ecuandureo,2378.0,232.0,221.0,21.0,20.0
16 MIC,Epitacio Huerta,  Epitacio Huerta,2998.0,412.0,403.0,26.0,23.0
16 MIC,Erongarícuaro,  Erongarícuaro,1594.0,64.0,58.0,12.0,8.0
16 MIC,Gabriel Zamora,  Gabriel Zamora,1447.0,241.0,229.0,82.0,80.0
16 MIC,Hidalgo,  Hidalgo,2600.0,79.0,67.0,7.0,5.0
16 MIC,La Huacana,  La Huacana,3259.0,305.0,278.0,61.0,54.0
16 MIC,Huandacareo,  Huandacareo,515.0,18.0,18.0,0.0,0.0
16 MIC,Huaniqueo,  Huaniqueo,1364.0,44.0,44.0,2.0,1.0
16 MIC,Huetamo,  Huetamo,2933.0,331.0,328.0,18.0,18.0
16 MIC,Huiramba,  Huiramba,738.0,49.0,48.0,3.0,2.0
16 MIC,Indaparapeo,  Indaparapeo,1438.0,187.0,179.0,35.0,32.0
16 MIC,Irimbo,  Irimbo,952.0,67.0,62.0,0.0,0.0
16 MIC,Ixtlán,  Ixtlán,1802.0,237.0,223.0,21.0,20.0
16 MIC,Jacona,  Jacona,359.0,72.0,70.0,6.0,6.0
16 MIC,Jiménez,  Jiménez,2360.0,225.0,219.0,11.0,8.0
16 MIC,Jiquilpan,  Jiquilpan,1081.0,85.0,79.0,11.0,9.0
16 MIC,Juárez,  Juárez,1671.0,134.0,129.0,68.0,39.0
16 MIC,Jungapeo,  Jungapeo,1954.0,221.0,214.0,84.0,74.0
16 MIC,Lagunillas,  Lagunillas,496.0,39.0,38.0,0.0,0.0
16 MIC,Madero,  Madero,1756.0,136.0,129.0,15.0,12.0
16 MIC,Maravatío,  Maravatío,7024.0,552.0,535.0,29.0,24.0
16 MIC,Marcos Castellanos,  Marcos Castellanos,610.0,40.0,31.0,5.0,2.0
16 MIC,Lázaro Cárdenas,  Lázaro Cárdenas,1767.0,113.0,97.0,27.0,20.0
16 MIC,Morelia,  Morelia,4373.0,160.0,152.0,17.0,14.0
16 MIC,Morelos,  Morelos,1184.0,53.0,53.0,1.0,1.0
16 MIC,Múgica,  Múgica,1843.0,283.0,257.0,64.0,49.0
16 MIC,Nahuatzen,  Nahuatzen,2326.0,54.0,40.0,5.0,3.0
16 MIC,Nocupétaro,  Nocupétaro,1031.0,35.0,33.0,5.0,5.0
16 MIC,Nuevo Parangaricutiro,  Nuevo Parangaricutiro,1000.0,92.0,87.0,34.0,32.0
16 MIC,Nuevo Urecho,  Nuevo Urecho,1386.0,160.0,150.0,50.0,43.0
16 MIC,Numarán,  Numarán,825.0,265.0,262.0,108.0,105.0
16 MIC,Ocampo,  Ocampo,2173.0,35.0,29.0,4.0,4.0
16 MIC,Pajacuarán,  Pajacuarán,2124.0,343.0,331.0,75.0,71.0
16 MIC,Panindícuaro,  Panindícuaro,1662.0,191.0,185.0,12.0,10.0
16 MIC,Parácuaro,  Parácuaro,2029.0,361.0,338.0,70.0,58.0
16 MIC,Paracho,  Paracho,1377.0,23.0,21.0,3.0,3.0
16 MIC,Pátzcuaro,  Pátzcuaro,2909.0,124.0,119.0,10.0,8.0
16 MIC,Penjamillo,  Penjamillo,3036.0,595.0,585.0,105.0,101.0
16 MIC,Peribán,  Peribán,1122.0,149.0,138.0,29.0,25.0
16 MIC,La Piedad,  La Piedad,2150.0,248.0,240.0,53.0,50.0
16 MIC,Purépero,  Purépero,774.0,44.0,40.0,1.0,1.0
16 MIC,Puruándiro,  Puruándiro,6795.0,947.0,925.0,108.0,103.0
16 MIC,Queréndaro,  Queréndaro,1267.0,87.0,84.0,10.0,9.0
16 MIC,Quiroga,  Quiroga,891.0,43.0,42.0,1.0,1.0
16 MIC,Cojumatlán de Régules,  Cojumatlán De Régules,997.0,140.0,139.0,5.0,4.0
16 MIC,Los Reyes,  Los Reyes,2007.0,263.0,247.0,41.0,36.0
16 MIC,Sahuayo,  Sahuayo,412.0,48.0,47.0,5.0,4.0
16 MIC,San Lucas,  San Lucas,1690.0,177.0,174.0,6.0,6.0
16 MIC,Santa Ana Maya,  Santa Ana Maya,1030.0,62.0,59.0,8.0,7.0
16 MIC,Salvador Escalante,  Salvador Escalante,4142.0,205.0,196.0,50.0,46.0
16 MIC,Senguio,  Senguio,2628.0,70.0,64.0,10.0,6.0
16 MIC,Susupuato,  Susupuato,1774.0,158.0,154.0,28.0,24.0
16 MIC,Tacámbaro,  Tacámbaro,5472.0,545.0,522.0,81.0,72.0
16 MIC,Tancítaro,  Tancítaro,2452.0,80.0,72.0,26.0,23.0
16 MIC,Tangamandapio,  Tangamandapio,1663.0,138.0,134.0,7.0,7.0
16 MIC,Tangancícuaro,  Tangancícuaro,1827.0,215.0,209.0,24.0,22.0
16 MIC,Tanhuato,  Tanhuato,2347.0,466.0,446.0,38.0,31.0
16 MIC,Taretan,  Taretan,1846.0,397.0,386.0,36.0,33.0
16 MIC,Tarímbaro,  Tarímbaro,2897.0,171.0,160.0,21.0,21.0
16 MIC,Tepalcatepec,  Tepalcatepec,1967.0,273.0,250.0,38.0,32.0
16 MIC,Tingambato,  Tingambato,920.0,58.0,55.0,10.0,10.0
16 MIC,Tingüindín,  Tingüindín,1175.0,79.0,74.0,19.0,15.0
16 MIC,Tiquicheo de Nicolás Romero,  Tiquicheo De Nicolás Romero,1487.0,28.0,27.0,4.0,4.0
16 MIC,Tlalpujahua,  Tlalpujahua,2620.0,25.0,24.0,2.0,2.0
16 MIC,Tlazazalca,  Tlazazalca,872.0,46.0,42.0,4.0,4.0
16 MIC,Tocumbo,  Tocumbo,1008.0,176.0,169.0,16.0,15.0
16 MIC,Tumbiscatío,  Tumbiscatío,710.0,17.0,16.0,1.0,1.0
16 MIC,Turicato,  Turicato,5455.0,365.0,358.0,109.0,101.0
16 MIC,Tuxpan,  Tuxpan,2000.0,152.0,138.0,16.0,14.0
16 MIC,Tuzantla,  Tuzantla,1866.0,106.0,103.0,3.0,3.0
16 MIC,Tzintzuntzan,  Tzintzuntzan,1627.0,58.0,54.0,3.0,2.0
16 MIC,Tzitzio,  Tzitzio,830.0,11.0,10.0,4.0,3.0
16 MIC,Uruapan,  Uruapan,3328.0,267.0,232.0,75.0,73.0
16 MIC,Venustiano Carranza,  Venustiano Carranza,3080.0,560.0,540.0,125.0,117.0
16 MIC,Villamar,  Villamar,3046.0,326.0,318.0,48.0,45.0
16 MIC,Vista Hermosa,  Vista Hermosa,2133.0,692.0,673.0,132.0,113.0
16 MIC,Yurécuaro,  Yurécuaro,1944.0,270.0,260.0,15.0,15.0
16 MIC,Zacapu,  Zacapu,3267.0,214.0,197.0,22.0,18.0
16 MIC,Zamora,  Zamora,2539.0,366.0,344.0,65.0,56.0
16 MIC,Zináparo,  Zináparo,904.0,151.0,147.0,17.0,17.0
16 MIC,Zinapécuaro,  Zinapécuaro,3366.0,328.0,312.0,81.0,78.0
16 MIC,Ziracuaretiro,  Ziracuaretiro,1257.0,210.0,201.0,54.0,54.0
16 MIC,Zitácuaro,  Zitácuaro,6766.0,504.0,484.0,180.0,157.0
16 MIC,José Sixto Verduzco,  José Sixto Verduzco,4797.0,1816.0,1797.0,360.0,346.0
17 MOR,, Morelos,63768.0,7605.0,7251.0,2045.0,1888.0
17 MOR,Amacuzac,  Amacuzac,1238.0,204.0,194.0,52.0,46.0
17 MOR,Atlatlahucan,  Atlatlahucan,1272.0,157.0,149.0,13.0,8.0
17 MOR,Axochiapan,  Axochiapan,3832.0,830.0,806.0,81.0,77.0
17 MOR,Ayala,  Ayala,5585.0,706.0,684.0,224.0,210.0
17 MOR,Coatlán del Río,  Coatlán Del Río,1034.0,146.0,141.0,16.0,16.0
17 MOR,Cuautla,  Cuautla,2463.0,290.0,282.0,125.0,112.0
17 MOR,Cuernavaca,  Cuernavaca,852.0,56.0,51.0,1.0,1.0
17 MOR,Emiliano Zapata,  Emiliano Zapata,497.0,87.0,82.0,54.0,51.0
17 MOR,Huitzilac,  Huitzilac,459.0,6.0,5.0,2.0,1.0
17 MOR,Jantetelco,  Jantetelco,2510.0,382.0,370.0,70.0,66.0
17 MOR,Jiutepec,  Jiutepec,279.0,23.0,19.0,1.0,1.0
17 MOR,Jojutla,  Jojutla,1755.0,226.0,213.0,117.0,109.0
17 MOR,Jonacatepec de Leandro Valle,  Jonacatepec De Leandro Valle,1587.0,395.0,384.0,97.0,95.0
17 MOR,Mazatepec,  Mazatepec,1098.0,118.0,115.0,46.0,39.0
17 MOR,Miacatlán,  Miacatlán,1101.0,94.0,89.0,28.0,21.0
17 MOR,Ocuituco,  Ocuituco,3557.0,146.0,128.0,14.0,12.0
17 MOR,Puente de Ixtla,  Puente De Ixtla,2032.0,199.0,181.0,51.0,40.0
17 MOR,Temixco,  Temixco,936.0,79.0,76.0,20.0,17.0
17 MOR,Tepalcingo,  Tepalcingo,3477.0,595.0,572.0,169.0,163.0
17 MOR,Tepoztlán,  Tepoztlán,1094.0,64.0,58.0,9.0,8.0
17 MOR,Tetecala,  Tetecala,597.0,96.0,90.0,37.0,31.0
17 MOR,Tetela del Volcán,  Tetela Del Volcán,2928.0,111.0,99.0,9.0,6.0
17 MOR,Tlalnepantla,  Tlalnepantla,1289.0,57.0,54.0,1.0,1.0
17 MOR,Tlaltizapán de Zapata,  Tlaltizapán De Zapata,2639.0,393.0,378.0,172.0,159.0
17 MOR,Tlaquiltenango,  Tlaquiltenango,2740.0,355.0,344.0,170.0,165.0
17 MOR,Tlayacapan,  Tlayacapan,1371.0,125.0,116.0,16.0,16.0
17 MOR,Totolapan,  Totolapan,1782.0,205.0,190.0,10.0,10.0
17 MOR,Xochitepec,  Xochitepec,1412.0,207.0,198.0,106.0,100.0
17 MOR,Yautepec,  Yautepec,2221.0,264.0,257.0,119.0,115.0
17 MOR,Yecapixtla,  Yecapixtla,3179.0,304.0,272.0,67.0,56.0
17 MOR,Zacatepec,  Zacatepec,543.0,62.0,62.0,32.0,29.0
17 MOR,Zacualpan de Amilpas,  Zacualpan De Amilpas,1537.0,212.0,198.0,25.0,22.0
17 MOR,Temoac,  Temoac,1400.0,172.0,167.0,36.0,36.0
17 MOR,Coatetelco,  Coatetelco,1158.0,100.0,97.0,8.0,7.0
17 MOR,Xoxocotla,  Xoxocotla,843.0,123.0,115.0,46.0,42.0
17 MOR,Hueyapan,  Hueyapan,1471.0,16.0,15.0,1.0,0.0
18 NAY,, Nayarit,74702.0,12309.0,11936.0,2945.0,2636.0
