ENT_FED,MUNICIPIO,ESTRATO,ENT_FED_SEXO,UP_TOTAL,UP_PERS_FISIC,P_UP_PERS_CIS,P_PFISIC_PROD,P_SI_INDIG,P_INDIG_DIAL,P_INDIG_NO_DIAL,P_NO_INDIG,P_NO_INDIG_DIAL,P_NO_IND_NO_DIAL,P_PROD_AFRO
20 OAX,San Pedro Huamelula,,  San Pedro Huamelula,1067.0,1065.0,98.87323943661971,0.30912855747849927,93.91056137012369,28.976697061803446,71.02330293819655,6.089438629876308,18.75,81.25,0.0
20 OAX,San Pedro Huamelula,Hombres,    Hombres,0.0,866.0,98.61431870669746,81.06565176022835,94.24882629107981,29.514321295143212,70.48567870485678,5.751173708920188,16.3265306122449,83.6734693877551,0.0
20 OAX,San Pedro Huamelula,Mujeres,    Mujeres   ,0.0,199.0,100.0,18.934348239771648,92.46231155778895,26.630434782608695,73.3695652173913,7.5376884422110555,26.666666666666668,73.33333333333333,0.0
20 OAX,San Pedro Huilotepec,,  San Pedro Huilotepec,205.0,205.0,96.09756097560975,0.05706083744132146,94.3298969072165,93.44262295081967,6.557377049180328,5.670103092783505,36.36363636363637,63.63636363636363,0.0
20 OAX,San Pedro Huilotepec,Hombres,    Hombres,0.0,169.0,96.44970414201184,82.47422680412372,94.375,93.37748344370861,6.622516556291391,5.625,33.333333333333336,66.66666666666667,0.0
20 OAX,San Pedro Huilotepec,Mujeres,    Mujeres   ,0.0,36.0,94.44444444444444,17.52577319587629,94.11764705882354,93.75,6.25,5.882352941176471,50.0,50.0,0.0
20 OAX,San Pedro Ixcatlán,,  San Pedro Ixcatlán,1368.0,1366.0,99.70717423133236,0.3914844053319529,99.54921111945906,98.56603773584905,1.4339622641509433,0.4507888805409467,16.666666666666668,83.33333333333333,0.07513148009015777
20 OAX,San Pedro Ixcatlán,Hombres,    Hombres,0.0,1119.0,99.8212689901698,81.74305033809166,99.44852941176471,98.42883548983365,1.5711645101663585,0.5514705882352942,16.666666666666668,83.33333333333333,0.09191176470588236
20 OAX,San Pedro Ixcatlán,Mujeres,    Mujeres   ,0.0,247.0,99.19028340080972,18.25694966190834,100.0,99.17695473251028,0.823045267489712,0.0,0.0,0.0,0.0
20 OAX,San Pedro Ixtlahuaca,,  San Pedro Ixtlahuaca,520.0,518.0,78.95752895752896,0.11794533924726755,72.31920199501246,10.0,90.0,27.68079800498753,1.8018018018018018,98.1981981981982,0.0
20 OAX,San Pedro Ixtlahuaca,Hombres,    Hombres,0.0,400.0,79.75,77.80548628428927,71.15384615384616,8.558558558558559,91.44144144144144,28.846153846153847,0.0,100.0,0.0
20 OAX,San Pedro Ixtlahuaca,Mujeres,    Mujeres   ,0.0,118.0,76.27118644067797,22.194513715710723,76.40449438202248,14.705882352941176,85.29411764705883,23.59550561797753,9.523809523809524,90.47619047619048,0.0
20 OAX,San Pedro Jaltepetongo,,  San Pedro Jaltepetongo,93.0,93.0,100.0,0.027353906608468533,97.84946236559139,100.0,0.0,2.150537634408602,50.0,50.0,0.0
20 OAX,San Pedro Jaltepetongo,Hombres,    Hombres,0.0,79.0,100.0,84.94623655913979,98.73417721518987,100.0,0.0,1.2658227848101267,100.0,0.0,0.0
20 OAX,San Pedro Jaltepetongo,Mujeres,    Mujeres   ,0.0,14.0,100.0,15.053763440860216,92.85714285714286,100.0,0.0,7.142857142857143,0.0,100.0,0.0
20 OAX,San Pedro Jicayán,,  San Pedro Jicayán,1625.0,1623.0,82.56315465187923,0.39236678941609704,99.32533733133434,97.20754716981132,2.792452830188679,0.6746626686656672,11.11111111111111,88.88888888888889,0.07496251874062969
20 OAX,San Pedro Jicayán,Hombres,    Hombres,0.0,1356.0,83.77581120943952,84.78260869565217,99.46949602122015,97.06666666666666,2.933333333333333,0.5305039787798409,0.0,100.0,0.08841732979664015
20 OAX,San Pedro Jicayán,Mujeres,    Mujeres   ,0.0,267.0,76.40449438202248,15.217391304347826,98.52216748768473,98.0,2.0,1.477832512315271,33.333333333333336,66.66666666666667,0.0
20 OAX,San Pedro Jocotipac,,  San Pedro Jocotipac,219.0,219.0,100.0,0.062061013918138286,97.6303317535545,83.00970873786407,16.990291262135923,2.3696682464454977,60.0,40.0,0.0
20 OAX,San Pedro Jocotipac,Hombres,    Hombres,0.0,155.0,100.0,69.66824644549763,97.27891156462584,81.81818181818181,18.181818181818183,2.7210884353741496,75.0,25.0,0.0
20 OAX,San Pedro Jocotipac,Mujeres,    Mujeres   ,0.0,64.0,100.0,30.33175355450237,98.4375,85.71428571428571,14.285714285714286,1.5625,0.0,100.0,0.0
20 OAX,San Pedro Juchatengo,,  San Pedro Juchatengo,137.0,137.0,100.0,0.04029553984258268,75.18248175182482,2.912621359223301,97.0873786407767,24.817518248175183,0.0,100.0,0.7299270072992701
20 OAX,San Pedro Juchatengo,Hombres,    Hombres,0.0,120.0,100.0,87.5912408759124,75.83333333333333,3.2967032967032965,96.7032967032967,24.166666666666668,0.0,100.0,0.8333333333333334
20 OAX,San Pedro Juchatengo,Mujeres,    Mujeres   ,0.0,17.0,100.0,12.408759124087592,70.58823529411765,0.0,100.0,29.41176470588235,0.0,100.0,0.0
20 OAX,San Pedro Mártir,,  San Pedro Mártir,397.0,397.0,56.92695214105793,0.05882560560960975,98.5,86.29441624365482,13.705583756345177,1.5,100.0,0.0,1.0
20 OAX,San Pedro Mártir,Hombres,    Hombres,0.0,322.0,56.52173913043478,80.5,98.75776397515529,85.53459119496856,14.465408805031446,1.2422360248447204,100.0,0.0,0.6211180124223602
20 OAX,San Pedro Mártir,Mujeres,    Mujeres   ,0.0,75.0,58.666666666666664,19.5,97.43589743589743,89.47368421052632,10.526315789473685,2.5641025641025643,100.0,0.0,2.5641025641025643
20 OAX,San Pedro Mártir Quiechapa,,  San Pedro Mártir Quiechapa,146.0,145.0,100.0,0.04235443603891902,27.083333333333332,17.94871794871795,82.05128205128206,72.91666666666667,1.9047619047619047,98.0952380952381,1.3888888888888888
20 OAX,San Pedro Mártir Quiechapa,Hombres,    Hombres,0.0,114.0,100.0,78.47222222222223,30.088495575221238,17.647058823529413,82.3529411764706,69.91150442477876,2.5316455696202533,97.46835443037975,0.8849557522123894
20 OAX,San Pedro Mártir Quiechapa,Mujeres,    Mujeres   ,0.0,31.0,100.0,21.52777777777778,16.129032258064516,20.0,80.0,83.87096774193549,0.0,100.0,3.225806451612903
20 OAX,San Pedro Mártir Yucuxaco,,  San Pedro Mártir Yucuxaco,316.0,316.0,99.68354430379746,0.09235620080708731,91.0828025477707,1.048951048951049,98.95104895104895,8.9171974522293,3.5714285714285716,96.42857142857143,0.0
20 OAX,San Pedro Mártir Yucuxaco,Hombres,    Hombres,0.0,217.0,99.53917050691244,68.47133757961784,90.69767441860465,1.0256410256410255,98.97435897435898,9.30232558139535,5.0,95.0,0.0
20 OAX,San Pedro Mártir Yucuxaco,Mujeres,    Mujeres   ,0.0,99.0,100.0,31.528662420382165,91.91919191919192,1.098901098901099,98.9010989010989,8.080808080808081,0.0,100.0,0.0
20 OAX,San Pedro Mixtepec,,  San Pedro Mixtepec,1122.0,1119.0,99.37444146559429,0.3261879831052861,55.1848512173129,6.699346405228758,93.30065359477125,44.8151487826871,1.408450704225352,98.59154929577464,7.664562669071235
20 OAX,San Pedro Mixtepec,Hombres,    Hombres,0.0,982.0,99.38900203665987,87.73669972948602,55.60123329907503,6.469500924214418,93.53049907578558,44.39876670092497,1.1574074074074074,98.8425925925926,7.913669064748201
20 OAX,San Pedro Mixtepec,Mujeres,    Mujeres   ,0.0,137.0,99.27007299270073,12.263300270513977,52.205882352941174,8.450704225352112,91.54929577464789,47.794117647058826,3.076923076923077,96.92307692307692,5.882352941176471
20 OAX,San Pedro Mixtepec,,  San Pedro Mixtepec,200.0,200.0,100.0,0.0585314775815617,100.0,97.98994974874371,2.0100502512562812,0.0,0.0,0.0,0.0
20 OAX,San Pedro Mixtepec,Hombres,    Hombres,0.0,120.0,100.0,59.79899497487437,100.0,98.31932773109244,1.680672268907563,0.0,0.0,0.0,0.0
20 OAX,San Pedro Mixtepec,Mujeres,    Mujeres   ,0.0,80.0,100.0,40.20100502512563,100.0,97.5,2.5,0.0,0.0,0.0,0.0
20 OAX,San Pedro Molinos,,  San Pedro Molinos,190.0,190.0,100.0,0.055884325329129264,100.0,91.05263157894737,8.947368421052632,0.0,0.0,0.0,0.0
20 OAX,San Pedro Molinos,Hombres,    Hombres,0.0,131.0,100.0,68.94736842105263,100.0,90.83969465648855,9.16030534351145,0.0,0.0,0.0,0.0
20 OAX,San Pedro Molinos,Mujeres,    Mujeres   ,0.0,59.0,100.0,31.05263157894737,100.0,91.52542372881356,8.474576271186441,0.0,0.0,0.0,0.0
20 OAX,San Pedro Nopala,,  San Pedro Nopala,226.0,226.0,85.39823008849558,0.05647258138522536,97.39583333333333,1.6042780748663101,98.39572192513369,2.6041666666666665,0.0,100.0,0.0
20 OAX,San Pedro Nopala,Hombres,    Hombres,0.0,151.0,82.78145695364239,65.10416666666667,100.0,0.8,99.2,0.0,0.0,0.0,0.0
